OutcomeId,BacktestId,StrategyId,StartDate,EndDate,TradingDays,ParametersJson,TotalReturn,CAGR,SharpeRatio,SortinoRatio,CalmarRatio,MaxDrawdown,MaxDrawdownDuration,Volatility,VaR_95,TotalTrades,WinningTrades,LosingTrades,WinRate,ProfitFactor,TotalProfit,TotalLoss,AverageWin,AverageLoss,LargestWin,LargestLoss,Expectancy,ExpectancyRatio,PrimaryRegime,RegimeBreakdown,PerformanceGrade,IsSuccessful,ExecutionTimeSeconds,CreatedAt,Notes,OptimizationRunId
13019,TURTLE_20260207_191252_d252213d,TURTLE_TQQQ,6/1/2018,1/14/2026,NULL,"{""entry_period"": 55, ""exit_period"": 20, ""atr_period"": 20, ""risk_per_trade"": 0.005, ""atr_stop_multiple"": 2.0, ""leverage_factor"": 3.0, ""max_units"": 3, ""pyramid_atr_step"": 0.5, ""max_position_pct"": 0.8, ""max_hold_days"": 0, ""use_qqq_filter"": false, ""algorithm_name"": ""TQQQTurtleAlgorithm""}",-0.0008,-0.0001,-0.0016,-0.0039,-0.0098,0.141,NULL,0.0004,NULL,88,33,55,0.375,0.9955,17683.05,17762.22,535.85,322.9495,2116.98,1046.25,-0.8997,-0.0028,NULL,NULL,D ,0,33,13:25.2,Loss (-0.1%) | Grade:D,OPT_20260207_190645
13020,TURTLE_20260207_191325_0afddf98,TURTLE_TQQQ,6/1/2018,1/14/2026,NULL,"{""entry_period"": 20, ""exit_period"": 10, ""atr_period"": 14, ""risk_per_trade"": 0.005, ""atr_stop_multiple"": 2.0, ""leverage_factor"": 3.0, ""max_units"": 3, ""pyramid_atr_step"": 0.5, ""max_position_pct"": 0.8, ""max_hold_days"": 0, ""use_qqq_filter"": false, ""algorithm_name"": ""TQQQTurtleAlgorithm""}",0.1146,0.0143,0.1211,0.4027,1.4233,0.088,NULL,0.0004,NULL,156,70,86,0.4487,1.4133,39183.07,27724.14,559.7581,322.3737,2509.08,751.5,73.4388,0.2278,NULL,NULL,C ,0,39,14:04.6,Profitable (11.5%) | Grade:C,OPT_20260207_190645
13021,TURTLE_20260207_191404_280b28c6,TURTLE_TQQQ,6/1/2018,1/14/2026,NULL,"{""entry_period"": 20, ""exit_period"": 10, ""atr_period"": 20, ""risk_per_trade"": 0.005, ""atr_stop_multiple"": 2.0, ""leverage_factor"": 3.0, ""max_units"": 3, ""pyramid_atr_step"": 1.0, ""max_position_pct"": 0.8, ""max_hold_days"": 0, ""use_qqq_filter"": false, ""algorithm_name"": ""TQQQTurtleAlgorithm""}",0.0491,0.0063,0.0593,0.168,0.5942,0.094,NULL,0.0003,NULL,140,59,81,0.4214,1.1831,31693.61,26787.67,537.1798,330.712,2545.62,918.5,35.0176,0.1059,NULL,NULL,C ,0,37,14:41.9,Profitable (4.9%) | Grade:C,OPT_20260207_190645
13022,TURTLE_20260207_191441_c6d7dad3,TURTLE_TQQQ,6/1/2018,1/14/2026,NULL,"{""entry_period"": 20, ""exit_period"": 10, ""atr_period"": 20, ""risk_per_trade"": 0.005, ""atr_stop_multiple"": 2.0, ""leverage_factor"": 3.0, ""max_units"": 3, ""pyramid_atr_step"": 0.25, ""max_position_pct"": 0.8, ""max_hold_days"": 0, ""use_qqq_filter"": false, ""algorithm_name"": ""TQQQTurtleAlgorithm""}",0.0295,0.0038,0.0303,0.0895,0.3345,0.1,NULL,0.0004,NULL,182,75,107,0.4121,1.0889,36068.96,33123.8,480.9195,309.5682,2436,835,16.1918,0.0523,NULL,NULL,C ,0,35,15:17.1,Profitable (3.0%) | Grade:C,OPT_20260207_190645
13023,TURTLE_20260207_191517_37be0132,TURTLE_TQQQ,6/1/2018,1/14/2026,NULL,"{""entry_period"": 20, ""exit_period"": 10, ""atr_period"": 20, ""risk_per_trade"": 0.005, ""atr_stop_multiple"": 2.0, ""leverage_factor"": 3.0, ""max_units"": 1, ""pyramid_atr_step"": 0.5, ""max_position_pct"": 0.5, ""max_hold_days"": 0, ""use_qqq_filter"": false, ""algorithm_name"": ""TQQQTurtleAlgorithm""}",0.0494,0.0063,0.1183,0.3144,1.564,0.035,NULL,0.0001,NULL,75,39,36,0.52,1.3637,18506.2,13570.68,474.5179,376.9633,2412.5,835,65.8069,0.1746,NULL,NULL,C ,0,31,15:48.3,Profitable (4.9%) | Grade:C,OPT_20260207_190645
13024,TURTLE_20260207_191548_d80ea0ca,TURTLE_TQQQ,6/1/2018,1/14/2026,NULL,"{""entry_period"": 20, ""exit_period"": 10, ""atr_period"": 20, ""risk_per_trade"": 0.005, ""atr_stop_multiple"": 2.0, ""leverage_factor"": 3.0, ""max_units"": 3, ""pyramid_atr_step"": 0.5, ""max_position_pct"": 0.6, ""max_hold_days"": 0, ""use_qqq_filter"": false, ""algorithm_name"": ""TQQQTurtleAlgorithm""}",0.094,0.0119,0.1002,0.2877,1.1418,0.092,NULL,0.0003,NULL,160,73,87,0.4562,1.329,37972.55,28572.38,520.1719,328.4182,2551.71,918.5,58.7086,0.1788,NULL,NULL,C ,0,35,16:23.5,Profitable (9.4%) | Grade:C,OPT_20260207_190645
13025,TURTLE_20260207_191623_c21ee296,TURTLE_TQQQ,6/1/2018,1/14/2026,NULL,"{""entry_period"": 20, ""exit_period"": 10, ""atr_period"": 20, ""risk_per_trade"": 0.005, ""atr_stop_multiple"": 2.0, ""leverage_factor"": 3.0, ""max_units"": 3, ""pyramid_atr_step"": 0.5, ""max_position_pct"": 0.8, ""max_hold_days"": 60, ""use_qqq_filter"": false, ""algorithm_name"": ""TQQQTurtleAlgorithm""}",0.019,0.0025,0.023,0.0569,0.2499,0.077,NULL,0.0003,NULL,173,75,98,0.4335,1.063,32012.27,30115.87,426.8303,307.3048,2113.38,835,10.9428,0.0356,NULL,NULL,C ,0,35,16:58.8,Profitable (1.9%) | Grade:C,OPT_20260207_190645
13026,TURTLE_20260207_191658_26cf734e,TURTLE_TQQQ,6/1/2018,1/14/2026,NULL,"{""entry_period"": 20, ""exit_period"": 10, ""atr_period"": 20, ""risk_per_trade"": 0.005, ""atr_stop_multiple"": 2.0, ""leverage_factor"": 3.0, ""max_units"": 3, ""pyramid_atr_step"": 0.5, ""max_position_pct"": 0.8, ""max_hold_days"": 30, ""use_qqq_filter"": false, ""algorithm_name"": ""TQQQTurtleAlgorithm""}",0.0206,0.0027,0.0234,0.0552,0.3206,0.076,NULL,0.0003,NULL,195,86,109,0.441,1.0622,35091.64,33035.86,408.0423,303.0813,1623.45,835,10.5242,0.0347,NULL,NULL,C ,0,33,17:32.0,Profitable (2.1%) | Grade:C,OPT_20260207_190645
13027,TURTLE_20260207_191732_96fb1573,TURTLE_TQQQ,6/1/2018,1/14/2026,NULL,"{""entry_period"": 20, ""exit_period"": 10, ""atr_period"": 20, ""risk_per_trade"": 0.005, ""atr_stop_multiple"": 2.0, ""leverage_factor"": 3.0, ""max_units"": 3, ""pyramid_atr_step"": 0.5, ""max_position_pct"": 0.8, ""max_hold_days"": 0, ""use_qqq_filter"": true, ""algorithm_name"": ""TQQQTurtleAlgorithm""}",0.094,0.0119,0.1002,0.2877,1.1418,0.092,NULL,0.0003,NULL,160,73,87,0.4562,1.329,37972.55,28572.38,520.1719,328.4182,2551.71,918.5,58.7086,0.1788,NULL,NULL,C ,0,41,18:13.3,Profitable (9.4%) | Grade:C,OPT_20260207_190645
13028,TURTLE_20260207_191813_bafc54ff,TURTLE_TQQQ,6/1/2018,1/14/2026,NULL,"{""entry_period"": 40, ""exit_period"": 20, ""atr_period"": 20, ""risk_per_trade"": 0.005, ""atr_stop_multiple"": 2.0, ""leverage_factor"": 3.0, ""max_units"": 3, ""pyramid_atr_step"": 0.5, ""max_position_pct"": 0.8, ""max_hold_days"": 0, ""use_qqq_filter"": true, ""algorithm_name"": ""TQQQTurtleAlgorithm""}",0.1536,0.0189,0.2648,0.6865,3.6936,0.103,NULL,0.0004,NULL,82,43,39,0.5244,2.1335,30847.54,14458.82,717.3847,370.739,2277.92,1134,199.8731,0.5391,NULL,NULL,C ,0,39,18:52.5,Profitable (15.4%) | Grade:C,OPT_20260207_190645
13029,TURTLE_20260207_191852_07b5451c,TURTLE_TQQQ,6/1/2018,1/14/2026,NULL,"{""entry_period"": 10, ""exit_period"": 5, ""atr_period"": 14, ""risk_per_trade"": 0.005, ""atr_stop_multiple"": 1.5, ""leverage_factor"": 3.0, ""max_units"": 3, ""pyramid_atr_step"": 0.5, ""max_position_pct"": 0.8, ""max_hold_days"": 0, ""use_qqq_filter"": false, ""algorithm_name"": ""TQQQTurtleAlgorithm""}",0.1705,0.0208,0.1473,0.381,2.636,0.062,NULL,0.0003,NULL,240,126,114,0.525,1.5487,48112.57,31066.62,381.8458,272.5142,2913.84,914.5,71.0248,0.2606,NULL,NULL,C ,0,35,19:27.7,Profitable (17.1%) | Grade:C,OPT_20260207_190645
13030,TURTLE_20260207_191927_6f1f1e07,TURTLE_TQQQ,6/1/2018,1/14/2026,NULL,"{""entry_period"": 10, ""exit_period"": 5, ""atr_period"": 14, ""risk_per_trade"": 0.01, ""atr_stop_multiple"": 1.5, ""leverage_factor"": 3.0, ""max_units"": 3, ""pyramid_atr_step"": 0.5, ""max_position_pct"": 0.8, ""max_hold_days"": 0, ""use_qqq_filter"": false, ""algorithm_name"": ""TQQQTurtleAlgorithm""}",0.3418,0.0393,0.1317,0.3153,2.2746,0.121,NULL,0.0006,NULL,243,127,116,0.5226,1.4708,106786.77,72606.93,840.8407,625.9218,6368.04,2124,140.6083,0.2246,NULL,NULL,C ,0,37,20:05.0,Profitable (34.2%) | Grade:C,OPT_20260207_190645
13031,TURTLE_20260207_192004_c47dc1b5,TURTLE_TQQQ,6/1/2018,1/14/2026,NULL,"{""entry_period"": 55, ""exit_period"": 20, ""atr_period"": 20, ""risk_per_trade"": 0.005, ""atr_stop_multiple"": 2.5, ""leverage_factor"": 3.0, ""max_units"": 3, ""pyramid_atr_step"": 0.5, ""max_position_pct"": 0.8, ""max_hold_days"": 0, ""use_qqq_filter"": false, ""algorithm_name"": ""TQQQTurtleAlgorithm""}",0.1181,0.0147,0.2256,0.5843,2.3729,0.115,NULL,0.0004,NULL,72,37,35,0.5139,1.8164,26276.18,14466.2,710.167,413.32,2203.64,1185.75,164.04,0.3969,NULL,NULL,C ,0,35,20:40.2,Profitable (11.8%) | Grade:C,OPT_20260207_190645
