OutcomeId,BacktestId,StrategyId,StartDate,EndDate,TradingDays,ParametersJson,TotalReturn,CAGR,SharpeRatio,SortinoRatio,CalmarRatio,MaxDrawdown,MaxDrawdownDuration,Volatility,VaR_95,TotalTrades,WinningTrades,LosingTrades,WinRate,ProfitFactor,TotalProfit,TotalLoss,AverageWin,AverageLoss,LargestWin,LargestLoss,Expectancy,ExpectancyRatio,PrimaryRegime,RegimeBreakdown,PerformanceGrade,IsSuccessful,ExecutionTimeSeconds,CreatedAt,Notes,OptimizationRunId
13177,POSTREND_20260208_031448_77acad84,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""dynamic_allocation"": false, ""bull_alloc_min"": 0.3, ""bull_alloc_max"": 1.0, ""alloc_scale_max_pct"": 0.1, ""roc_exit_enabled"": true, ""roc_exit_lookback"": 20, ""roc_decel_threshold"": 0.05, ""roc_exit_threshold"": -0.02, ""roc_reduce_alloc"": 0.5, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",3.0818,0.2025,0.197,0.3563,4.8176,0.329,NULL,0.0023,NULL,136,84,52,0.6176,1.9007,672535.03,353838.02,8006.3694,6804.5773,47486.71,25774.4,2342.6634,0.3443,NULL,NULL,C ,0,37,15:26.0,Profitable (308.2%) | Grade:C,OPT_20260208_030902
13178,POSTREND_20260208_031525_b86fba7b,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""dynamic_allocation"": false, ""bull_alloc_min"": 0.3, ""bull_alloc_max"": 1.0, ""alloc_scale_max_pct"": 0.1, ""roc_exit_enabled"": true, ""roc_exit_lookback"": 20, ""roc_decel_threshold"": 0.03, ""roc_exit_threshold"": -0.03, ""roc_reduce_alloc"": 0.5, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",3.3267,0.2117,0.2266,0.3987,8.5185,0.29,NULL,0.0022,NULL,140,85,55,0.6071,2.0681,665693.4,321884.58,7831.6871,5852.4469,44759.98,26610.64,2455.1909,0.4195,NULL,NULL,C ,0,35,16:01.3,Profitable (332.7%) | Grade:C,OPT_20260208_030902
13179,POSTREND_20260208_031601_7b8816b8,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""dynamic_allocation"": false, ""bull_alloc_min"": 0.3, ""bull_alloc_max"": 1.0, ""alloc_scale_max_pct"": 0.1, ""roc_exit_enabled"": true, ""roc_exit_lookback"": 30, ""roc_decel_threshold"": 0.03, ""roc_exit_threshold"": -0.01, ""roc_reduce_alloc"": 0.5, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",2.9599,0.1977,0.2316,0.3648,8.0972,0.34,NULL,0.0022,NULL,144,96,48,0.6667,2.0951,576975.82,275396.63,6010.1648,5737.4298,35094.8,22274.12,2094.6915,0.3651,NULL,NULL,C ,0,41,16:42.6,Profitable (296.0%) | Grade:C,OPT_20260208_030902
13180,POSTREND_20260208_031642_73cc8e4d,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""dynamic_allocation"": false, ""bull_alloc_min"": 0.3, ""bull_alloc_max"": 1.0, ""alloc_scale_max_pct"": 0.1, ""roc_exit_enabled"": true, ""roc_exit_lookback"": 30, ""roc_decel_threshold"": 0.05, ""roc_exit_threshold"": -0.01, ""roc_reduce_alloc"": 0.5, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",2.8706,0.1941,0.2076,0.3452,5.9461,0.38,NULL,0.0023,NULL,153,97,56,0.634,1.9731,593313.41,300700.99,6116.6331,5369.6605,38347.92,25466.28,1912.6496,0.3562,NULL,NULL,C ,0,37,17:19.9,Profitable (287.1%) | Grade:C,OPT_20260208_030902
13181,POSTREND_20260208_031719_05297eba,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""dynamic_allocation"": false, ""bull_alloc_min"": 0.3, ""bull_alloc_max"": 1.0, ""alloc_scale_max_pct"": 0.1, ""roc_exit_enabled"": true, ""roc_exit_lookback"": 30, ""roc_decel_threshold"": 0.05, ""roc_exit_threshold"": -0.02, ""roc_reduce_alloc"": 0.5, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",3.537,0.2192,0.2199,0.373,7.9716,0.378,NULL,0.0024,NULL,158,101,57,0.6392,2.0516,702749.58,342532.79,6957.9166,6009.3472,39456.42,28070.98,2279.3278,0.3793,NULL,NULL,C ,0,41,18:01.2,Profitable (353.7%) | Grade:C,OPT_20260208_030902
13182,POSTREND_20260208_031801_5d674b4d,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""dynamic_allocation"": false, ""bull_alloc_min"": 0.3, ""bull_alloc_max"": 1.0, ""alloc_scale_max_pct"": 0.1, ""roc_exit_enabled"": true, ""roc_exit_lookback"": 30, ""roc_decel_threshold"": 0.07, ""roc_exit_threshold"": -0.02, ""roc_reduce_alloc"": 0.5, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",4.5211,0.251,0.2853,0.6052,8.6356,0.378,NULL,0.0025,NULL,133,80,53,0.6015,2.442,789725.29,323391.57,9871.5661,6101.7277,43947.12,23850.74,3506.2085,0.5746,NULL,NULL,C ,0,37,18:38.7,Profitable (452.1%) | Grade:C,OPT_20260208_030902
13183,POSTREND_20260208_031838_eefdde07,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""dynamic_allocation"": false, ""bull_alloc_min"": 0.3, ""bull_alloc_max"": 1.0, ""alloc_scale_max_pct"": 0.1, ""roc_exit_enabled"": true, ""roc_exit_lookback"": 20, ""roc_decel_threshold"": 0.03, ""roc_exit_threshold"": -0.01, ""roc_reduce_alloc"": 0.3, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",2.4041,0.1742,0.2093,0.385,4.7781,0.231,NULL,0.0018,NULL,143,80,63,0.5594,1.8737,534392.93,285212.21,6679.9116,4527.1779,37702.6,20398.98,1742.068,0.3848,NULL,NULL,C ,0,39,19:17.9,Profitable (240.4%) | Grade:C,OPT_20260208_030902
13184,POSTREND_20260208_031917_6f801748,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""dynamic_allocation"": false, ""bull_alloc_min"": 0.3, ""bull_alloc_max"": 1.0, ""alloc_scale_max_pct"": 0.1, ""roc_exit_enabled"": true, ""roc_exit_lookback"": 20, ""roc_decel_threshold"": 0.03, ""roc_exit_threshold"": -0.01, ""roc_reduce_alloc"": 0.7, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",5.16,0.2691,0.1883,0.4065,5.9788,0.317,NULL,0.0024,NULL,142,88,54,0.6197,2.0791,1024733.15,492867.76,11644.6949,9127.1807,118774.08,36487.36,3745.1506,0.4103,NULL,NULL,C ,0,41,19:59.1,Profitable (516.0%) | Grade:C,OPT_20260208_030902
13185,POSTREND_20260208_031959_08f17a65,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""dynamic_allocation"": false, ""bull_alloc_min"": 0.3, ""bull_alloc_max"": 1.0, ""alloc_scale_max_pct"": 0.1, ""roc_exit_enabled"": true, ""roc_exit_lookback"": 20, ""roc_decel_threshold"": 0.05, ""roc_exit_threshold"": -0.02, ""roc_reduce_alloc"": 0.3, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",1.9449,0.1521,0.1765,0.3238,3.8269,0.301,NULL,0.0021,NULL,136,71,65,0.5221,1.6695,503902.65,301823.26,7097.2204,4643.4348,27053.24,18576.08,1486.3613,0.3201,NULL,NULL,C ,0,39,20:38.5,Profitable (194.5%) | Grade:C,OPT_20260208_030902
13186,POSTREND_20260208_032038_174a9bb1,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""dynamic_allocation"": false, ""bull_alloc_min"": 0.3, ""bull_alloc_max"": 1.0, ""alloc_scale_max_pct"": 0.1, ""roc_exit_enabled"": true, ""roc_exit_lookback"": 20, ""roc_decel_threshold"": 0.05, ""roc_exit_threshold"": -0.02, ""roc_reduce_alloc"": 0.7, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",4.6141,0.2537,0.2133,0.4316,5.6041,0.361,NULL,0.0026,NULL,135,85,50,0.6296,2.1981,873073.31,397200.95,10271.4507,7944.019,78357.93,35493.2,3524.4407,0.4437,NULL,NULL,C ,0,37,21:16.0,Profitable (461.4%) | Grade:C,OPT_20260208_030902
13187,POSTREND_20260208_032116_5f18ec8e,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""dynamic_allocation"": false, ""bull_alloc_min"": 0.3, ""bull_alloc_max"": 1.0, ""alloc_scale_max_pct"": 0.1, ""roc_exit_enabled"": true, ""roc_exit_lookback"": 20, ""roc_decel_threshold"": 0.99, ""roc_exit_threshold"": -0.01, ""roc_reduce_alloc"": 0.5, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",6.863,0.3104,0.2413,0.7542,7.0217,0.385,NULL,0.0029,NULL,56,28,28,0.5,2.3319,1237039.73,530490.06,44179.9904,18946.0736,198197.96,59059,12616.9584,0.6659,NULL,NULL,C ,0,35,21:51.3,Profitable (686.3%) | Grade:C,OPT_20260208_030902
13188,POSTREND_20260208_032151_f8dbc666,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""dynamic_allocation"": false, ""bull_alloc_min"": 0.3, ""bull_alloc_max"": 1.0, ""alloc_scale_max_pct"": 0.1, ""roc_exit_enabled"": true, ""roc_exit_lookback"": 20, ""roc_decel_threshold"": 0.99, ""roc_exit_threshold"": -0.02, ""roc_reduce_alloc"": 0.5, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",6.3778,0.2995,0.2991,1.006,7.455,0.42,NULL,0.003,NULL,52,27,25,0.5192,2.7554,1030927.83,374143.26,38182.5122,14965.7304,134988.75,46692.96,12628.8372,0.8439,NULL,NULL,C ,0,35,22:26.6,Profitable (637.8%) | Grade:C,OPT_20260208_030902
13189,POSTREND_20260208_032226_43def477,POSITION_TREND,6/1/2018,1/14/2026,NULL,"{""sma_fast"": 50, ""sma_slow"": 200, ""bull_allocation"": 0.9, ""bear_allocation"": 0.0, ""use_cash_zone"": true, ""mixed_allocation"": 0.3, ""mixed_instrument"": ""tqqq"", ""rebalance_threshold"": 0.05, ""max_drawdown_exit"": 0.0, ""confirmation_days"": 1, ""bear_confirmation_days"": 5, ""bear_sma_margin"": 0.02, ""bear_momentum_lookback"": 10, ""dynamic_allocation"": false, ""bull_alloc_min"": 0.3, ""bull_alloc_max"": 1.0, ""alloc_scale_max_pct"": 0.1, ""roc_exit_enabled"": true, ""roc_exit_lookback"": 10, ""roc_decel_threshold"": 0.99, ""roc_exit_threshold"": -0.01, ""roc_reduce_alloc"": 0.5, ""algorithm_name"": ""TQQQPositionTrendAlgorithm""}",9.1639,0.3552,0.3008,0.7119,6.6199,0.443,NULL,0.0028,NULL,72,41,31,0.5694,2.4983,1571648.75,629086.24,38332.8963,20293.1045,156524.56,68548.82,13088.5404,0.645,NULL,NULL,C ,0,33,22:59.8,Profitable (916.4%) | Grade:C,OPT_20260208_030902
