raw_symbol,instrument_id,date
TQQQ,16131,2025-10-23
TQQQ,16131,2025-10-24
TQQQ,16131,2025-10-25
TQQQ,16131,2025-10-26
TQQQ,16131,2025-10-27
TQQQ,16131,2025-10-28
TQQQ,16131,2025-10-29
TQQQ,16131,2025-10-30
TQQQ,16131,2025-10-31
TQQQ,16131,2025-11-01
TQQQ,16131,2025-11-02
TQQQ,16131,2025-11-03
TQQQ,16131,2025-11-04
TQQQ,16131,2025-11-05
TQQQ,16131,2025-11-06
TQQQ,16131,2025-11-07
TQQQ,16131,2025-11-08
TQQQ,16131,2025-11-09
TQQQ,16131,2025-11-10
TQQQ,16131,2025-11-11
TQQQ,16131,2025-11-12
TQQQ,16131,2025-11-13
TQQQ,16131,2025-11-14
TQQQ,16131,2025-11-15
TQQQ,16131,2025-11-16
TQQQ,16131,2025-11-17
TQQQ,16131,2025-11-18
TQQQ,16131,2025-11-19
TQQQ,16131,2025-11-20
TQQQ,16131,2025-11-21
TQQQ,16131,2025-11-22
TQQQ,16131,2025-11-23
TQQQ,16131,2025-11-24
TQQQ,16131,2025-11-25
TQQQ,16131,2025-11-26
TQQQ,16131,2025-11-27
TQQQ,16131,2025-11-28
TQQQ,16131,2025-11-29
TQQQ,16131,2025-11-30
TQQQ,16131,2025-12-01
TQQQ,16131,2025-12-02
TQQQ,16131,2025-12-03
TQQQ,16131,2025-12-04
TQQQ,16131,2025-12-05
TQQQ,16131,2025-12-06
TQQQ,16131,2025-12-07
TQQQ,16131,2025-12-08
TQQQ,16131,2025-12-09
TQQQ,16131,2025-12-10
TQQQ,16131,2025-12-11
TQQQ,16131,2025-12-12
TQQQ,16131,2025-12-13
TQQQ,16131,2025-12-14
TQQQ,16131,2025-12-15
TQQQ,16131,2025-12-16
TQQQ,16131,2025-12-17
TQQQ,16131,2025-12-18
TQQQ,16131,2025-12-19
TQQQ,16131,2025-12-20
TQQQ,16131,2025-12-21
TQQQ,16131,2025-12-22
TQQQ,16131,2025-12-23
TQQQ,16131,2025-12-24
TQQQ,16131,2025-12-25
TQQQ,16131,2025-12-26
TQQQ,16131,2025-12-27
TQQQ,16131,2025-12-28
TQQQ,16131,2025-12-29
TQQQ,16131,2025-12-30
TQQQ,16131,2025-12-31
TQQQ,16131,2026-01-01
TQQQ,16131,2026-01-02
TQQQ,16131,2026-01-03
TQQQ,16131,2026-01-04
TQQQ,16131,2026-01-05
TQQQ,16131,2026-01-06
TQQQ,16131,2026-01-07
TQQQ,16131,2026-01-08
TQQQ,16131,2026-01-09
TQQQ,16131,2026-01-10
TQQQ,16131,2026-01-11
TQQQ,16131,2026-01-12
TQQQ,16131,2026-01-13
TQQQ,16131,2026-01-14
SQQQ,7188,2018-05-01
SQQQ,7191,2018-05-02
SQQQ,7195,2018-05-03
SQQQ,7200,2018-05-04
SQQQ,7200,2018-05-05
SQQQ,7200,2018-05-06
SQQQ,7199,2018-05-07
SQQQ,7199,2018-05-08
SQQQ,7200,2018-05-09
SQQQ,7200,2018-05-10
SQQQ,7201,2018-05-11
SQQQ,7201,2018-05-12
SQQQ,7201,2018-05-13
SQQQ,7192,2018-05-14
SQQQ,7193,2018-05-15
SQQQ,7196,2018-05-16
SQQQ,7202,2018-05-17
SQQQ,7202,2018-05-18
SQQQ,7202,2018-05-19
SQQQ,7202,2018-05-20
SQQQ,7200,2018-05-21
SQQQ,7197,2018-05-22
SQQQ,7198,2018-05-23
SQQQ,7207,2018-05-24
SQQQ,7207,2018-05-25
SQQQ,7207,2018-05-26
SQQQ,7207,2018-05-27
SQQQ,7207,2018-05-28
SQQQ,7204,2018-05-29
SQQQ,7202,2018-05-30
SQQQ,7203,2018-05-31
SQQQ,7204,2018-06-01
SQQQ,7204,2018-06-02
SQQQ,7204,2018-06-03
SQQQ,7199,2018-06-04
SQQQ,7199,2018-06-05
SQQQ,7197,2018-06-06
SQQQ,7191,2018-06-07
SQQQ,7194,2018-06-08
SQQQ,7194,2018-06-09
SQQQ,7194,2018-06-10
SQQQ,7191,2018-06-11
SQQQ,7191,2018-06-12
SQQQ,7193,2018-06-13
SQQQ,7197,2018-06-14
SQQQ,7198,2018-06-15
SQQQ,7198,2018-06-16
SQQQ,7198,2018-06-17
SQQQ,7202,2018-06-18
SQQQ,7202,2018-06-19
SQQQ,7203,2018-06-20
SQQQ,7211,2018-06-21
SQQQ,7216,2018-06-22
SQQQ,7216,2018-06-23
SQQQ,7216,2018-06-24
SQQQ,7216,2018-06-25
SQQQ,7215,2018-06-26
SQQQ,7222,2018-06-27
SQQQ,7230,2018-06-28
SQQQ,7231,2018-06-29
SQQQ,7231,2018-06-30
SQQQ,7231,2018-07-01
SQQQ,7225,2018-07-02
SQQQ,7226,2018-07-03
SQQQ,7226,2018-07-04
SQQQ,7227,2018-07-05
SQQQ,7228,2018-07-06
SQQQ,7228,2018-07-07
SQQQ,7228,2018-07-08
SQQQ,7226,2018-07-09
SQQQ,7227,2018-07-10
SQQQ,7229,2018-07-11
SQQQ,7231,2018-07-12
SQQQ,7233,2018-07-13
SQQQ,7233,2018-07-14
SQQQ,7233,2018-07-15
SQQQ,7233,2018-07-16
SQQQ,7233,2018-07-17
SQQQ,7238,2018-07-18
SQQQ,7243,2018-07-19
SQQQ,7242,2018-07-20
SQQQ,7242,2018-07-21
SQQQ,7242,2018-07-22
SQQQ,7240,2018-07-23
SQQQ,7244,2018-07-24
SQQQ,7257,2018-07-25
SQQQ,7263,2018-07-26
SQQQ,7271,2018-07-27
SQQQ,7271,2018-07-28
SQQQ,7271,2018-07-29
SQQQ,7273,2018-07-30
SQQQ,7270,2018-07-31
SQQQ,7266,2018-08-01
SQQQ,7271,2018-08-02
SQQQ,7273,2018-08-03
SQQQ,7273,2018-08-04
SQQQ,7273,2018-08-05
SQQQ,7269,2018-08-06
SQQQ,7269,2018-08-07
SQQQ,7276,2018-08-08
SQQQ,7282,2018-08-09
SQQQ,7286,2018-08-10
SQQQ,7286,2018-08-11
SQQQ,7286,2018-08-12
SQQQ,7291,2018-08-13
SQQQ,7292,2018-08-14
SQQQ,7290,2018-08-15
SQQQ,7277,2018-08-16
SQQQ,7278,2018-08-17
SQQQ,7278,2018-08-18
SQQQ,7278,2018-08-19
SQQQ,7278,2018-08-20
SQQQ,7277,2018-08-21
SQQQ,7277,2018-08-22
SQQQ,7276,2018-08-23
SQQQ,7274,2018-08-24
SQQQ,7274,2018-08-25
SQQQ,7274,2018-08-26
SQQQ,7268,2018-08-27
SQQQ,7268,2018-08-28
SQQQ,7271,2018-08-29
SQQQ,7273,2018-08-30
SQQQ,7272,2018-08-31
SQQQ,7272,2018-09-01
SQQQ,7272,2018-09-02
SQQQ,7272,2018-09-03
SQQQ,7267,2018-09-04
SQQQ,7266,2018-09-05
SQQQ,7270,2018-09-06
SQQQ,7269,2018-09-07
SQQQ,7269,2018-09-08
SQQQ,7269,2018-09-09
SQQQ,7265,2018-09-10
SQQQ,7265,2018-09-11
SQQQ,7277,2018-09-12
SQQQ,7281,2018-09-13
SQQQ,7286,2018-09-14
SQQQ,7286,2018-09-15
SQQQ,7286,2018-09-16
SQQQ,7283,2018-09-17
SQQQ,7282,2018-09-18
SQQQ,7283,2018-09-19
SQQQ,7287,2018-09-20
SQQQ,7289,2018-09-21
SQQQ,7289,2018-09-22
SQQQ,7289,2018-09-23
SQQQ,7290,2018-09-24
SQQQ,7287,2018-09-25
SQQQ,7293,2018-09-26
SQQQ,7297,2018-09-27
SQQQ,7304,2018-09-28
SQQQ,7304,2018-09-29
SQQQ,7304,2018-09-30
SQQQ,7304,2018-10-01
SQQQ,7301,2018-10-02
SQQQ,7301,2018-10-03
SQQQ,7307,2018-10-04
SQQQ,7312,2018-10-05
SQQQ,7312,2018-10-06
SQQQ,7312,2018-10-07
SQQQ,7311,2018-10-08
SQQQ,7311,2018-10-09
SQQQ,7310,2018-10-10
SQQQ,7316,2018-10-11
SQQQ,7318,2018-10-12
SQQQ,7318,2018-10-13
SQQQ,7318,2018-10-14
SQQQ,7322,2018-10-15
SQQQ,7323,2018-10-16
SQQQ,7326,2018-10-17
SQQQ,7326,2018-10-18
SQQQ,7325,2018-10-19
SQQQ,7325,2018-10-20
SQQQ,7325,2018-10-21
SQQQ,7323,2018-10-22
SQQQ,7328,2018-10-23
SQQQ,7327,2018-10-24
SQQQ,7328,2018-10-25
SQQQ,7331,2018-10-26
SQQQ,7331,2018-10-27
SQQQ,7331,2018-10-28
SQQQ,7333,2018-10-29
SQQQ,7336,2018-10-30
SQQQ,7342,2018-10-31
SQQQ,7336,2018-11-01
SQQQ,7341,2018-11-02
SQQQ,7341,2018-11-03
SQQQ,7341,2018-11-04
SQQQ,7339,2018-11-05
SQQQ,7337,2018-11-06
SQQQ,7335,2018-11-07
SQQQ,7335,2018-11-08
SQQQ,7339,2018-11-09
SQQQ,7339,2018-11-10
SQQQ,7339,2018-11-11
SQQQ,7330,2018-11-12
SQQQ,7330,2018-11-13
SQQQ,7329,2018-11-14
SQQQ,7338,2018-11-15
SQQQ,7335,2018-11-16
SQQQ,7335,2018-11-17
SQQQ,7335,2018-11-18
SQQQ,7333,2018-11-19
SQQQ,7333,2018-11-20
SQQQ,7336,2018-11-21
SQQQ,7336,2018-11-22
SQQQ,7334,2018-11-23
SQQQ,7334,2018-11-24
SQQQ,7334,2018-11-25
SQQQ,7336,2018-11-26
SQQQ,7332,2018-11-27
SQQQ,7332,2018-11-28
SQQQ,7336,2018-11-29
SQQQ,7336,2018-11-30
SQQQ,7336,2018-12-01
SQQQ,7336,2018-12-02
SQQQ,7334,2018-12-03
SQQQ,7334,2018-12-04
SQQQ,7334,2018-12-05
SQQQ,7338,2018-12-06
SQQQ,7335,2018-12-07
SQQQ,7335,2018-12-08
SQQQ,7335,2018-12-09
SQQQ,7333,2018-12-10
SQQQ,7340,2018-12-11
SQQQ,7340,2018-12-12
SQQQ,7339,2018-12-13
SQQQ,7340,2018-12-14
SQQQ,7340,2018-12-15
SQQQ,7340,2018-12-16
SQQQ,7328,2018-12-17
SQQQ,7329,2018-12-18
SQQQ,7330,2018-12-19
SQQQ,7321,2018-12-20
SQQQ,7318,2018-12-21
SQQQ,7318,2018-12-22
SQQQ,7318,2018-12-23
SQQQ,7317,2018-12-24
SQQQ,7317,2018-12-25
SQQQ,7318,2018-12-26
SQQQ,7319,2018-12-27
SQQQ,7315,2018-12-28
SQQQ,7315,2018-12-29
SQQQ,7315,2018-12-30
SQQQ,7312,2018-12-31
SQQQ,7312,2019-01-01
SQQQ,7305,2019-01-02
SQQQ,7306,2019-01-03
SQQQ,7306,2019-01-04
SQQQ,7306,2019-01-05
SQQQ,7306,2019-01-06
SQQQ,7306,2019-01-07
SQQQ,7305,2019-01-08
SQQQ,7307,2019-01-09
SQQQ,7305,2019-01-10
SQQQ,7300,2019-01-11
SQQQ,7300,2019-01-12
SQQQ,7300,2019-01-13
SQQQ,7297,2019-01-14
SQQQ,7296,2019-01-15
SQQQ,7306,2019-01-16
SQQQ,7305,2019-01-17
SQQQ,7305,2019-01-18
SQQQ,7305,2019-01-19
SQQQ,7305,2019-01-20
SQQQ,7305,2019-01-21
SQQQ,7297,2019-01-22
SQQQ,7300,2019-01-23
SQQQ,7300,2019-01-24
SQQQ,7300,2019-01-25
SQQQ,7300,2019-01-26
SQQQ,7300,2019-01-27
SQQQ,7297,2019-01-28
SQQQ,7297,2019-01-29
SQQQ,7302,2019-01-30
SQQQ,7304,2019-01-31
SQQQ,7301,2019-02-01
SQQQ,7301,2019-02-02
SQQQ,7301,2019-02-03
SQQQ,7302,2019-02-04
SQQQ,7302,2019-02-05
SQQQ,7303,2019-02-06
SQQQ,7305,2019-02-07
SQQQ,7302,2019-02-08
SQQQ,7302,2019-02-09
SQQQ,7302,2019-02-10
SQQQ,7303,2019-02-11
SQQQ,7301,2019-02-12
SQQQ,7300,2019-02-13
SQQQ,7302,2019-02-14
SQQQ,7300,2019-02-15
SQQQ,7300,2019-02-16
SQQQ,7300,2019-02-17
SQQQ,7300,2019-02-18
SQQQ,7299,2019-02-19
SQQQ,7297,2019-02-20
SQQQ,7280,2019-02-21
SQQQ,7281,2019-02-22
SQQQ,7281,2019-02-23
SQQQ,7281,2019-02-24
SQQQ,7280,2019-02-25
SQQQ,7281,2019-02-26
SQQQ,7282,2019-02-27
SQQQ,7290,2019-02-28
SQQQ,7285,2019-03-01
SQQQ,7285,2019-03-02
SQQQ,7285,2019-03-03
SQQQ,7282,2019-03-04
SQQQ,7281,2019-03-05
SQQQ,7289,2019-03-06
SQQQ,7296,2019-03-07
SQQQ,7294,2019-03-08
SQQQ,7294,2019-03-09
SQQQ,7294,2019-03-10
SQQQ,7294,2019-03-11
SQQQ,7294,2019-03-12
SQQQ,7301,2019-03-13
SQQQ,7298,2019-03-14
SQQQ,7289,2019-03-15
SQQQ,7289,2019-03-16
SQQQ,7289,2019-03-17
SQQQ,7290,2019-03-18
SQQQ,7289,2019-03-19
SQQQ,7290,2019-03-20
SQQQ,7293,2019-03-21
SQQQ,7294,2019-03-22
SQQQ,7294,2019-03-23
SQQQ,7294,2019-03-24
SQQQ,7297,2019-03-25
SQQQ,7295,2019-03-26
SQQQ,7293,2019-03-27
SQQQ,7294,2019-03-28
SQQQ,7295,2019-03-29
SQQQ,7295,2019-03-30
SQQQ,7295,2019-03-31
SQQQ,7289,2019-04-01
SQQQ,7289,2019-04-02
SQQQ,7297,2019-04-03
SQQQ,7302,2019-04-04
SQQQ,7301,2019-04-05
SQQQ,7301,2019-04-06
SQQQ,7301,2019-04-07
SQQQ,7297,2019-04-08
SQQQ,7300,2019-04-09
SQQQ,7303,2019-04-10
SQQQ,7307,2019-04-11
SQQQ,7308,2019-04-12
SQQQ,7308,2019-04-13
SQQQ,7308,2019-04-14
SQQQ,7303,2019-04-15
SQQQ,7309,2019-04-16
SQQQ,7312,2019-04-17
SQQQ,7317,2019-04-18
SQQQ,7317,2019-04-19
SQQQ,7317,2019-04-20
SQQQ,7317,2019-04-21
SQQQ,7318,2019-04-22
SQQQ,7318,2019-04-23
SQQQ,7319,2019-04-24
SQQQ,7317,2019-04-25
SQQQ,7315,2019-04-26
SQQQ,7315,2019-04-27
SQQQ,7315,2019-04-28
SQQQ,7315,2019-04-29
SQQQ,7315,2019-04-30
SQQQ,7312,2019-05-01
SQQQ,7312,2019-05-02
SQQQ,7317,2019-05-03
SQQQ,7317,2019-05-04
SQQQ,7317,2019-05-05
SQQQ,7318,2019-05-06
SQQQ,7317,2019-05-07
SQQQ,7323,2019-05-08
SQQQ,7338,2019-05-09
SQQQ,7344,2019-05-10
SQQQ,7344,2019-05-11
SQQQ,7344,2019-05-12
SQQQ,7345,2019-05-13
SQQQ,7347,2019-05-14
SQQQ,7342,2019-05-15
SQQQ,7346,2019-05-16
SQQQ,7344,2019-05-17
SQQQ,7344,2019-05-18
SQQQ,7344,2019-05-19
SQQQ,7344,2019-05-20
SQQQ,7348,2019-05-21
SQQQ,7349,2019-05-22
SQQQ,7354,2019-05-23
SQQQ,7353,2019-05-24
SQQQ,7353,2019-05-25
SQQQ,7353,2019-05-26
SQQQ,7353,2019-05-27
SQQQ,7354,2019-05-28
SQQQ,7354,2019-05-29
SQQQ,7355,2019-05-30
SQQQ,7355,2019-05-31
SQQQ,7355,2019-06-01
SQQQ,7355,2019-06-02
SQQQ,7353,2019-06-03
SQQQ,7353,2019-06-04
SQQQ,7355,2019-06-05
SQQQ,7361,2019-06-06
SQQQ,7363,2019-06-07
SQQQ,7363,2019-06-08
SQQQ,7363,2019-06-09
SQQQ,7364,2019-06-10
SQQQ,7363,2019-06-11
SQQQ,7366,2019-06-12
SQQQ,7366,2019-06-13
SQQQ,7365,2019-06-14
SQQQ,7365,2019-06-15
SQQQ,7365,2019-06-16
SQQQ,7362,2019-06-17
SQQQ,7362,2019-06-18
SQQQ,7364,2019-06-19
SQQQ,7372,2019-06-20
SQQQ,7376,2019-06-21
SQQQ,7376,2019-06-22
SQQQ,7376,2019-06-23
SQQQ,7368,2019-06-24
SQQQ,7375,2019-06-25
SQQQ,7379,2019-06-26
SQQQ,7384,2019-06-27
SQQQ,7385,2019-06-28
SQQQ,7385,2019-06-29
SQQQ,7385,2019-06-30
SQQQ,7387,2019-07-01
SQQQ,7384,2019-07-02
SQQQ,7386,2019-07-03
SQQQ,7386,2019-07-04
SQQQ,7388,2019-07-05
SQQQ,7388,2019-07-06
SQQQ,7388,2019-07-07
SQQQ,7384,2019-07-08
SQQQ,7384,2019-07-09
SQQQ,7382,2019-07-10
SQQQ,7382,2019-07-11
SQQQ,7384,2019-07-12
SQQQ,7384,2019-07-13
SQQQ,7384,2019-07-14
SQQQ,7386,2019-07-15
SQQQ,7390,2019-07-16
SQQQ,7393,2019-07-17
SQQQ,7402,2019-07-18
SQQQ,7402,2019-07-19
SQQQ,7402,2019-07-20
SQQQ,7402,2019-07-21
SQQQ,7400,2019-07-22
SQQQ,7400,2019-07-23
SQQQ,7405,2019-07-24
SQQQ,7409,2019-07-25
SQQQ,7411,2019-07-26
SQQQ,7411,2019-07-27
SQQQ,7411,2019-07-28
SQQQ,7409,2019-07-29
SQQQ,7408,2019-07-30
SQQQ,7414,2019-07-31
SQQQ,7416,2019-08-01
SQQQ,7413,2019-08-02
SQQQ,7413,2019-08-03
SQQQ,7413,2019-08-04
SQQQ,7416,2019-08-05
SQQQ,7414,2019-08-06
SQQQ,7414,2019-08-07
SQQQ,7414,2019-08-08
SQQQ,7415,2019-08-09
SQQQ,7415,2019-08-10
SQQQ,7415,2019-08-11
SQQQ,7411,2019-08-12
SQQQ,7410,2019-08-13
SQQQ,7413,2019-08-14
SQQQ,7413,2019-08-15
SQQQ,7413,2019-08-16
SQQQ,7413,2019-08-17
SQQQ,7413,2019-08-18
SQQQ,7415,2019-08-19
SQQQ,7418,2019-08-20
SQQQ,7413,2019-08-21
SQQQ,7410,2019-08-22
SQQQ,7408,2019-08-23
SQQQ,7408,2019-08-24
SQQQ,7408,2019-08-25
SQQQ,7407,2019-08-26
SQQQ,7407,2019-08-27
SQQQ,7407,2019-08-28
SQQQ,7405,2019-08-29
SQQQ,7401,2019-08-30
SQQQ,7401,2019-08-31
SQQQ,7401,2019-09-01
SQQQ,7401,2019-09-02
SQQQ,7402,2019-09-03
SQQQ,7399,2019-09-04
SQQQ,7399,2019-09-05
SQQQ,7397,2019-09-06
SQQQ,7397,2019-09-07
SQQQ,7397,2019-09-08
SQQQ,7400,2019-09-09
SQQQ,7395,2019-09-10
SQQQ,7399,2019-09-11
SQQQ,7397,2019-09-12
SQQQ,7398,2019-09-13
SQQQ,7398,2019-09-14
SQQQ,7398,2019-09-15
SQQQ,7399,2019-09-16
SQQQ,7401,2019-09-17
SQQQ,7403,2019-09-18
SQQQ,7412,2019-09-19
SQQQ,7411,2019-09-20
SQQQ,7411,2019-09-21
SQQQ,7411,2019-09-22
SQQQ,7409,2019-09-23
SQQQ,7409,2019-09-24
SQQQ,7419,2019-09-25
SQQQ,7422,2019-09-26
SQQQ,7422,2019-09-27
SQQQ,7422,2019-09-28
SQQQ,7422,2019-09-29
SQQQ,7421,2019-09-30
SQQQ,7425,2019-10-01
SQQQ,7424,2019-10-02
SQQQ,7427,2019-10-03
SQQQ,7429,2019-10-04
SQQQ,7429,2019-10-05
SQQQ,7429,2019-10-06
SQQQ,7425,2019-10-07
SQQQ,7428,2019-10-08
SQQQ,7427,2019-10-09
SQQQ,7432,2019-10-10
SQQQ,7432,2019-10-11
SQQQ,7432,2019-10-12
SQQQ,7432,2019-10-13
SQQQ,7429,2019-10-14
SQQQ,7428,2019-10-15
SQQQ,7432,2019-10-16
SQQQ,7433,2019-10-17
SQQQ,7434,2019-10-18
SQQQ,7434,2019-10-19
SQQQ,7434,2019-10-20
SQQQ,7432,2019-10-21
SQQQ,7431,2019-10-22
SQQQ,7429,2019-10-23
SQQQ,7435,2019-10-24
SQQQ,7446,2019-10-25
SQQQ,7446,2019-10-26
SQQQ,7446,2019-10-27
SQQQ,7439,2019-10-28
SQQQ,7440,2019-10-29
SQQQ,7439,2019-10-30
SQQQ,7442,2019-10-31
SQQQ,7445,2019-11-01
SQQQ,7445,2019-11-02
SQQQ,7445,2019-11-03
SQQQ,7446,2019-11-04
SQQQ,7451,2019-11-05
SQQQ,7452,2019-11-06
SQQQ,7465,2019-11-07
SQQQ,7468,2019-11-08
SQQQ,7468,2019-11-09
SQQQ,7468,2019-11-10
SQQQ,7464,2019-11-11
SQQQ,7464,2019-11-12
SQQQ,7458,2019-11-13
SQQQ,7465,2019-11-14
SQQQ,7467,2019-11-15
SQQQ,7467,2019-11-16
SQQQ,7467,2019-11-17
SQQQ,7465,2019-11-18
SQQQ,7462,2019-11-19
SQQQ,7464,2019-11-20
SQQQ,7466,2019-11-21
SQQQ,7468,2019-11-22
SQQQ,7468,2019-11-23
SQQQ,7468,2019-11-24
SQQQ,7467,2019-11-25
SQQQ,7467,2019-11-26
SQQQ,7468,2019-11-27
SQQQ,7468,2019-11-28
SQQQ,7469,2019-11-29
SQQQ,7469,2019-11-30
SQQQ,7469,2019-12-01
SQQQ,7469,2019-12-02
SQQQ,7468,2019-12-03
SQQQ,7471,2019-12-04
SQQQ,7470,2019-12-05
SQQQ,7468,2019-12-06
SQQQ,7468,2019-12-07
SQQQ,7468,2019-12-08
SQQQ,7469,2019-12-09
SQQQ,7468,2019-12-10
SQQQ,7471,2019-12-11
SQQQ,7475,2019-12-12
SQQQ,7481,2019-12-13
SQQQ,7481,2019-12-14
SQQQ,7481,2019-12-15
SQQQ,7475,2019-12-16
SQQQ,7473,2019-12-17
SQQQ,7474,2019-12-18
SQQQ,7472,2019-12-19
SQQQ,7471,2019-12-20
SQQQ,7471,2019-12-21
SQQQ,7471,2019-12-22
SQQQ,7468,2019-12-23
SQQQ,7468,2019-12-24
SQQQ,7468,2019-12-25
SQQQ,7465,2019-12-26
SQQQ,7469,2019-12-27
SQQQ,7469,2019-12-28
SQQQ,7469,2019-12-29
SQQQ,7462,2019-12-30
SQQQ,7460,2019-12-31
SQQQ,7460,2020-01-01
SQQQ,7455,2020-01-02
SQQQ,7457,2020-01-03
SQQQ,7457,2020-01-04
SQQQ,7457,2020-01-05
SQQQ,7460,2020-01-06
SQQQ,7457,2020-01-07
SQQQ,7458,2020-01-08
SQQQ,7459,2020-01-09
SQQQ,7461,2020-01-10
SQQQ,7461,2020-01-11
SQQQ,7461,2020-01-12
SQQQ,7462,2020-01-13
SQQQ,7465,2020-01-14
SQQQ,7463,2020-01-15
SQQQ,7463,2020-01-16
SQQQ,7465,2020-01-17
SQQQ,7465,2020-01-18
SQQQ,7465,2020-01-19
SQQQ,7465,2020-01-20
SQQQ,7460,2020-01-21
SQQQ,7462,2020-01-22
SQQQ,7461,2020-01-23
SQQQ,7464,2020-01-24
SQQQ,7464,2020-01-25
SQQQ,7464,2020-01-26
SQQQ,7462,2020-01-27
SQQQ,7463,2020-01-28
SQQQ,7466,2020-01-29
SQQQ,7468,2020-01-30
SQQQ,7469,2020-01-31
SQQQ,7469,2020-02-01
SQQQ,7469,2020-02-02
SQQQ,7472,2020-02-03
SQQQ,7471,2020-02-04
SQQQ,7476,2020-02-05
SQQQ,7480,2020-02-06
SQQQ,7484,2020-02-07
SQQQ,7484,2020-02-08
SQQQ,7484,2020-02-09
SQQQ,7478,2020-02-10
SQQQ,7479,2020-02-11
SQQQ,7481,2020-02-12
SQQQ,7485,2020-02-13
SQQQ,7482,2020-02-14
SQQQ,7482,2020-02-15
SQQQ,7482,2020-02-16
SQQQ,7482,2020-02-17
SQQQ,7440,2020-02-18
SQQQ,7442,2020-02-19
SQQQ,7444,2020-02-20
SQQQ,7446,2020-02-21
SQQQ,7446,2020-02-22
SQQQ,7446,2020-02-23
SQQQ,7448,2020-02-24
SQQQ,7450,2020-02-25
SQQQ,7450,2020-02-26
SQQQ,7465,2020-02-27
SQQQ,7473,2020-02-28
SQQQ,7473,2020-02-29
SQQQ,7473,2020-03-01
SQQQ,7469,2020-03-02
SQQQ,7471,2020-03-03
SQQQ,7471,2020-03-04
SQQQ,7466,2020-03-05
SQQQ,7462,2020-03-06
SQQQ,7462,2020-03-07
SQQQ,7462,2020-03-08
SQQQ,7462,2020-03-09
SQQQ,7459,2020-03-10
SQQQ,7460,2020-03-11
SQQQ,7460,2020-03-12
SQQQ,7454,2020-03-13
SQQQ,7454,2020-03-14
SQQQ,7454,2020-03-15
SQQQ,7456,2020-03-16
SQQQ,7457,2020-03-17
SQQQ,7463,2020-03-18
SQQQ,7462,2020-03-19
SQQQ,7462,2020-03-20
SQQQ,7462,2020-03-21
SQQQ,7462,2020-03-22
SQQQ,7459,2020-03-23
SQQQ,7460,2020-03-24
SQQQ,7456,2020-03-25
SQQQ,7453,2020-03-26
SQQQ,7450,2020-03-27
SQQQ,7450,2020-03-28
SQQQ,7450,2020-03-29
SQQQ,7437,2020-03-30
SQQQ,7428,2020-03-31
SQQQ,7425,2020-04-01
SQQQ,7426,2020-04-02
SQQQ,7427,2020-04-03
SQQQ,7427,2020-04-04
SQQQ,7427,2020-04-05
SQQQ,7426,2020-04-06
SQQQ,7427,2020-04-07
SQQQ,7429,2020-04-08
SQQQ,7432,2020-04-09
SQQQ,7432,2020-04-10
SQQQ,7432,2020-04-11
SQQQ,7432,2020-04-12
SQQQ,7430,2020-04-13
SQQQ,7430,2020-04-14
SQQQ,7428,2020-04-15
SQQQ,7428,2020-04-16
SQQQ,7425,2020-04-17
SQQQ,7425,2020-04-18
SQQQ,7425,2020-04-19
SQQQ,7423,2020-04-20
SQQQ,7417,2020-04-21
SQQQ,7418,2020-04-22
SQQQ,7418,2020-04-23
SQQQ,7424,2020-04-24
SQQQ,7424,2020-04-25
SQQQ,7424,2020-04-26
SQQQ,7424,2020-04-27
SQQQ,7423,2020-04-28
SQQQ,7424,2020-04-29
SQQQ,7424,2020-04-30
SQQQ,7428,2020-05-01
SQQQ,7428,2020-05-02
SQQQ,7428,2020-05-03
SQQQ,7428,2020-05-04
SQQQ,7427,2020-05-05
SQQQ,7432,2020-05-06
SQQQ,7429,2020-05-07
SQQQ,7433,2020-05-08
SQQQ,7433,2020-05-09
SQQQ,7433,2020-05-10
SQQQ,7436,2020-05-11
SQQQ,7435,2020-05-12
SQQQ,7435,2020-05-13
SQQQ,7436,2020-05-14
SQQQ,7441,2020-05-15
SQQQ,7441,2020-05-16
SQQQ,7441,2020-05-17
SQQQ,7441,2020-05-18
SQQQ,7439,2020-05-19
SQQQ,7432,2020-05-20
SQQQ,7436,2020-05-21
SQQQ,7437,2020-05-22
SQQQ,7437,2020-05-23
SQQQ,7437,2020-05-24
SQQQ,7437,2020-05-25
SQQQ,7436,2020-05-26
SQQQ,7436,2020-05-27
SQQQ,7428,2020-05-28
SQQQ,7429,2020-05-29
SQQQ,7429,2020-05-30
SQQQ,7429,2020-05-31
SQQQ,7427,2020-06-01
SQQQ,7423,2020-06-02
SQQQ,7434,2020-06-03
SQQQ,7441,2020-06-04
SQQQ,7448,2020-06-05
SQQQ,7448,2020-06-06
SQQQ,7448,2020-06-07
SQQQ,7444,2020-06-08
SQQQ,7445,2020-06-09
SQQQ,7446,2020-06-10
SQQQ,7451,2020-06-11
SQQQ,7459,2020-06-12
SQQQ,7459,2020-06-13
SQQQ,7459,2020-06-14
SQQQ,7457,2020-06-15
SQQQ,7459,2020-06-16
SQQQ,7457,2020-06-17
SQQQ,7469,2020-06-18
SQQQ,7476,2020-06-19
SQQQ,7476,2020-06-20
SQQQ,7476,2020-06-21
SQQQ,7476,2020-06-22
SQQQ,7477,2020-06-23
SQQQ,7481,2020-06-24
SQQQ,7487,2020-06-25
SQQQ,7497,2020-06-26
SQQQ,7497,2020-06-27
SQQQ,7497,2020-06-28
