Symbol,Timestamp,Open,High,Low,Close,Volume,TradeCount,VWAP
QQQ,2026-01-08 13:43:00+00:00,623.48,623.48,623.33,623.4,2146.0,68.0,623.403664
QQQ,2026-01-08 13:44:00+00:00,623.4224,623.4486,623.29,623.31,4331.0,100.0,623.366882
QQQ,2026-01-08 13:45:00+00:00,623.29,623.325,623.25,623.28,4060.0,70.0,623.284328
QQQ,2026-01-08 13:46:00+00:00,623.21,623.29,623.1,623.25,7777.0,129.0,623.1931
QQQ,2026-01-08 13:47:00+00:00,623.2662,623.2662,623.14,623.18,4460.0,91.0,623.192516
QQQ,2026-01-08 13:48:00+00:00,623.17,623.21,623.13,623.21,9179.0,130.0,623.152723
QQQ,2026-01-08 13:49:00+00:00,623.21,623.27,623.17,623.18,3440.0,84.0,623.225219
QQQ,2026-01-08 13:50:00+00:00,623.15,623.18,623.09,623.18,5501.0,126.0,623.143027
QQQ,2026-01-08 13:51:00+00:00,623.13,623.18,623.11,623.13,1468.0,38.0,623.135528
QQQ,2026-01-08 13:52:00+00:00,623.13,623.2,623.12,623.2,2780.0,66.0,623.15826
QQQ,2026-01-08 13:53:00+00:00,623.24,623.3,623.17,623.18,5741.0,95.0,623.243408
QQQ,2026-01-08 13:54:00+00:00,623.22,623.25,623.15,623.15,880.0,53.0,623.215462
QQQ,2026-01-08 13:55:00+00:00,623.14,623.15,623.08,623.1052,3978.0,96.0,623.120525
QQQ,2026-01-08 13:56:00+00:00,623.08,623.22,623.06,623.17,4683.0,82.0,623.113
QQQ,2026-01-08 13:57:00+00:00,623.18,623.18,623.14,623.14,2361.0,66.0,623.147334
QQQ,2026-01-08 13:58:00+00:00,623.12,623.19,623.12,623.18,2834.0,67.0,623.135885
QQQ,2026-01-08 13:59:00+00:00,623.2,623.37,623.2,623.35,2381.0,60.0,623.275908
QQQ,2026-01-08 14:00:00+00:00,623.29,623.3,622.91,622.97,18181.0,282.0,623.064079
QQQ,2026-01-08 14:01:00+00:00,622.98,623.12,622.96,623.07,5910.0,91.0,623.03188
QQQ,2026-01-08 14:02:00+00:00,623.13,623.28,623.13,623.22,1789.0,54.0,623.193968
QQQ,2026-01-08 14:03:00+00:00,623.22,623.22,623.1,623.14,2894.0,76.0,623.153901
QQQ,2026-01-08 14:04:00+00:00,623.22,623.57,623.21,623.35,14384.0,234.0,623.406039
QQQ,2026-01-08 14:05:00+00:00,623.35,623.38,623.22,623.35,10939.0,147.0,623.270377
QQQ,2026-01-08 14:06:00+00:00,623.36,623.47,623.36,623.45,2392.0,78.0,623.432228
QQQ,2026-01-08 14:07:00+00:00,623.43,623.43,623.34,623.35,2224.0,69.0,623.369459
QQQ,2026-01-08 14:08:00+00:00,623.3945,623.3945,623.33,623.33,1147.0,56.0,623.376731
QQQ,2026-01-08 14:09:00+00:00,623.29,623.4,623.2718,623.39,2427.0,81.0,623.31725
QQQ,2026-01-08 14:10:00+00:00,623.43,623.59,623.42,623.55,6674.0,98.0,623.492784
QQQ,2026-01-08 14:11:00+00:00,623.53,623.62,623.47,623.51,6512.0,102.0,623.579555
QQQ,2026-01-08 14:12:00+00:00,623.42,623.42,623.34,623.35,1968.0,51.0,623.366901
QQQ,2026-01-08 14:13:00+00:00,623.33,623.3599,622.81,623.29,7788.0,54.0,622.930504
QQQ,2026-01-08 14:14:00+00:00,623.26,623.28,623.19,623.22,1519.0,72.0,623.237911
QQQ,2026-01-08 14:15:00+00:00,623.24,623.24,623.06,623.08,6742.0,94.0,623.123145
