Date,Adj Close,Close,High,Low,Open,Volume
2014-03-06,390468.84375,500100.0,505400.0,494300.0,495500.0,511
2014-03-07,396168.53125,507400.0,514900.0,493800.0,495200.0,607
2014-03-10,395153.53125,506100.0,515900.0,505200.0,508300.0,368
2014-03-11,400150.46875,512500.0,516900.0,498500.0,502400.0,595
2014-03-12,395543.84375,506600.0,525200.0,506000.0,519400.0,432
2014-03-13,412564.90625,528400.0,535000.0,500600.0,500900.0,696
2014-03-14,420997.34375,539200.0,539600.0,526400.0,533700.0,471
2014-03-17,409597.90625,524600.0,529100.0,516300.0,528900.0,296
2014-03-18,394606.96875,505400.0,523200.0,504100.0,522900.0,461
2014-03-19,401165.5,513800.0,523800.0,501000.0,505100.0,472
2014-03-20,397808.21875,509500.0,521700.0,505000.0,518600.0,328
2014-03-21,412330.6875,528100.0,530700.0,500100.0,501400.0,518
2014-03-24,422636.96875,541300.0,555900.0,521200.0,522000.0,335
2014-03-25,418811.15625,536400.0,549800.0,522900.0,533300.0,618
2014-03-26,435051.5,557200.0,557300.0,524900.0,528200.0,647
2014-03-27,442468.8125,566700.0,575700.0,551900.0,559500.0,670
2014-03-28,439423.71875,562800.0,567800.0,544500.0,561300.0,660
2014-03-31,430288.65625,551100.0,551900.0,539800.0,550100.0,546
2014-04-01,407489.78125,521900.0,543400.0,521200.0,542900.0,643
2014-04-02,404288.65625,517800.0,525100.0,513900.0,515600.0,460
2014-04-03,413892.28125,530100.0,539000.0,514000.0,516400.0,318
2014-04-04,447700.1875,573400.0,576700.0,518200.0,520300.0,763
2014-04-07,459333.71875,588300.0,600700.0,567600.0,583100.0,663
2014-04-08,447075.53125,572600.0,593200.0,570400.0,587000.0,499
2014-04-09,424042.53125,543100.0,570800.0,542200.0,566100.0,563
2014-04-10,463081.5,593100.0,598000.0,542100.0,542400.0,848
2014-04-11,479790.1875,614500.0,618400.0,586500.0,609300.0,1079
2014-04-14,468156.625,599600.0,617100.0,590000.0,598700.0,927
2014-04-15,463862.28125,594100.0,631600.0,583700.0,593600.0,1142
2014-04-16,445591.96875,570700.0,593000.0,570300.0,579900.0,464
2014-04-17,444733.125,569600.0,580900.0,561400.0,575700.0,514
2014-04-21,435129.53125,557300.0,573600.0,557100.0,565500.0,400
2014-04-22,424354.65625,543500.0,554100.0,539900.0,551000.0,394
2014-04-23,435676.03125,558000.0,558800.0,543400.0,543400.0,547
2014-04-24,423183.53125,542000.0,560300.0,530300.0,530300.0,685
2014-04-25,443327.65625,567800.0,571800.0,549800.0,551800.0,723
2014-04-28,438721.03125,561900.0,589300.0,550000.0,560300.0,1227
2014-04-29,428649.03125,549000.0,565500.0,546100.0,556900.0,646
2014-04-30,424901.25,544200.0,560700.0,543200.0,555900.0,666
2014-05-01,421153.5,539400.0,546100.0,530700.0,541800.0,594
2014-05-02,423495.84375,542400.0,546400.0,531200.0,534500.0,548
2014-05-05,417171.53125,534300.0,556100.0,534000.0,552200.0,424
2014-05-06,432943.28125,554500.0,555400.0,535700.0,536600.0,508
2014-05-07,437003.375,559700.0,579100.0,549500.0,550600.0,767
2014-05-08,438408.71875,561500.0,569300.0,541100.0,565000.0,676
2014-05-09,433177.5,554800.0,573500.0,553800.0,562600.0,561
2014-05-12,412018.34375,527700.0,546400.0,527100.0,544900.0,483
2014-05-13,411081.5,526500.0,529600.0,520500.0,525800.0,352
2014-05-14,417405.75,534600.0,538200.0,525200.0,530900.0,322
2014-05-15,426931.21875,546800.0,557200.0,532200.0,535000.0,577
2014-05-16,418889.28125,536500.0,556500.0,535400.0,545600.0,326
2014-05-19,409910.3125,525000.0,544000.0,522800.0,540800.0,284
2014-05-20,414438.75,530800.0,537200.0,520200.0,526000.0,390
2014-05-21,402805.125,515900.0,528700.0,515000.0,527900.0,380
2014-05-22,397417.6875,509000.0,516200.0,504500.0,514200.0,263
2014-05-23,388438.75,497500.0,510600.0,497400.0,507400.0,236
2014-05-27,373447.75,478300.0,492100.0,478300.0,490800.0,296
2014-05-28,377273.6875,483200.0,484500.0,477500.0,479800.0,285
2014-05-29,370246.625,474200.0,481000.0,473900.0,478100.0,245
2014-05-30,370012.3125,473900.0,481300.0,471700.0,473700.0,293
2014-06-02,370949.21875,475100.0,484200.0,471900.0,472100.0,186
2014-06-03,371417.75,475700.0,481600.0,473500.0,480000.0,175
2014-06-04,367279.59375,470400.0,481500.0,468300.0,479600.0,279
2014-06-05,358066.34375,458600.0,474000.0,456100.0,469400.0,397
2014-06-06,351898.1875,450700.0,456200.0,450700.0,453400.0,252
2014-06-09,352835.125,451900.0,455400.0,448300.0,450200.0,204
2014-06-10,351117.40625,449700.0,454400.0,448700.0,453000.0,158
2014-06-11,351195.5625,449800.0,455100.0,447800.0,453900.0,283
2014-06-12,360330.6875,461500.0,466600.0,451000.0,452400.0,396
2014-06-13,357441.75,457800.0,463700.0,454300.0,455700.0,323
2014-06-16,356426.75,456500.0,462900.0,452500.0,459800.0,327
2014-06-17,355724.0625,455600.0,459800.0,452100.0,457100.0,323
2014-06-18,349477.75,447600.0,462100.0,446200.0,454300.0,390
2014-06-19,350336.625,448700.0,454900.0,445200.0,446300.0,244
2014-06-20,349399.6875,447500.0,450900.0,446000.0,448400.0,187
2014-06-23,348853.09375,446800.0,450800.0,446700.0,447900.0,191
2014-06-24,350492.8125,448900.0,452100.0,435900.0,447100.0,518
2014-06-25,343153.46875,439500.0,451500.0,437400.0,451500.0,436
2014-06-26,342763.0625,439000.0,449100.0,438700.0,439000.0,350
2014-06-27,338078.40625,433000.0,441100.0,433000.0,441100.0,211
2014-06-30,336594.875,431100.0,434300.0,427600.0,433600.0,187
2014-07-01,325117.375,416400.0,426900.0,413300.0,426900.0,291
2014-07-02,323790.03125,414700.0,417100.0,412800.0,415800.0,186
2014-07-03,317778.0625,407000.0,413900.0,407000.0,410600.0,139
2014-07-07,320588.875,410600.0,412600.0,406600.0,408400.0,238
2014-07-08,331754.03125,424900.0,430200.0,411900.0,412600.0,468
2014-07-09,324570.875,415700.0,425500.0,414400.0,421600.0,379
2014-07-10,327615.875,419600.0,433100.0,414600.0,431400.0,376
2014-07-11,321525.8125,411800.0,420200.0,411600.0,416800.0,260
2014-07-14,315279.5,403800.0,408100.0,401400.0,406200.0,290
2014-07-15,318714.96875,408200.0,416900.0,400500.0,402100.0,323
2014-07-16,314889.15625,403300.0,404700.0,398200.0,399600.0,247
2014-07-17,327537.78125,419500.0,423200.0,402300.0,406500.0,362
2014-07-18,312000.25,399600.0,414400.0,398800.0,412300.0,492
2014-07-21,313093.34375,401000.0,406300.0,399000.0,402000.0,394
2014-07-22,306691.0,392800.0,396400.0,391400.0,395000.0,373
2014-07-23,301069.3125,385600.0,391200.0,384300.0,389200.0,382
2014-07-24,301928.15625,386700.0,388600.0,382300.0,383400.0,241
2014-07-25,305676.0,391500.0,397300.0,389800.0,392500.0,262
2014-07-28,305207.5,390900.0,400000.0,388000.0,390300.0,237
2014-07-29,306769.0,392900.0,394000.0,385800.0,388800.0,294
2014-07-30,303099.40625,388200.0,393000.0,384200.0,386600.0,317
2014-07-31,321525.8125,411800.0,413500.0,396100.0,397700.0,468
2014-08-01,325117.375,416400.0,424500.0,407600.0,414500.0,518
2014-08-04,318402.65625,407800.0,418300.0,402900.0,413200.0,559
2014-08-05,325585.90625,417000.0,422800.0,409200.0,412600.0,524
2014-08-06,326210.5,417800.0,426100.0,410400.0,425000.0,478
2014-08-07,329567.78125,422100.0,426500.0,410000.0,412700.0,339
2014-08-08,322384.625,412900.0,425400.0,411400.0,419700.0,365
2014-08-11,316372.65625,405200.0,408800.0,401700.0,408200.0,324
2014-08-12,316997.21875,406000.0,412100.0,402900.0,406600.0,301
2014-08-13,306847.0625,393000.0,401700.0,392600.0,400900.0,469
2014-08-14,302084.34375,386900.0,393100.0,386800.0,391800.0,332
2014-08-15,297789.96875,381400.0,392300.0,378700.0,380700.0,600
2014-08-18,290841.0625,372500.0,376900.0,371500.0,375600.0,229
2014-08-19,285609.8125,365800.0,370400.0,365600.0,369600.0,273
2014-08-20,285687.875,365900.0,367900.0,363900.0,367200.0,255
2014-08-21,284360.59375,364200.0,367300.0,363600.0,365300.0,179
2014-08-22,282955.1875,362400.0,365900.0,360100.0,363800.0,361
2014-08-25,279910.1875,358500.0,360900.0,355300.0,357100.0,201
2014-08-26,278738.9375,357000.0,359600.0,356000.0,356700.0,151
2014-08-27,278738.9375,357000.0,359300.0,355800.0,357300.0,178
2014-08-28,279832.125,358400.0,361800.0,357100.0,360300.0,172
2014-08-29,276474.75,354100.0,359800.0,354100.0,355900.0,153
2014-09-02,274132.34375,351100.0,355500.0,350900.0,351800.0,230
2014-09-03,278817.0625,357100.0,359200.0,348300.0,348300.0,255
2014-09-04,279676.0,358200.0,360900.0,349300.0,354500.0,393
2014-09-05,275303.59375,352600.0,362000.0,352200.0,356600.0,327
2014-09-08,273741.9375,350600.0,355600.0,348200.0,352800.0,286
2014-09-09,280534.75,359300.0,361400.0,346800.0,351100.0,385
2014-09-10,273663.90625,350500.0,361100.0,350300.0,358300.0,417
2014-09-11,274210.40625,351200.0,359100.0,350900.0,355000.0,323
2014-09-12,278426.65625,356600.0,360000.0,352100.0,352500.0,302
2014-09-15,286624.875,367100.0,370200.0,355500.0,355600.0,442
2014-09-16,279207.46875,357600.0,372400.0,355500.0,371000.0,425
2014-09-17,277802.03125,355800.0,362200.0,350800.0,357500.0,341
2014-09-18,271633.84375,347900.0,353600.0,347800.0,352600.0,232
2014-09-19,272180.4375,348600.0,352500.0,343400.0,343500.0,305
2014-09-22,279519.75,358000.0,362500.0,350800.0,351300.0,388
2014-09-23,281783.96875,360900.0,363100.0,356200.0,362300.0,378
2014-09-24,273195.4375,349900.0,363600.0,349000.0,360200.0,502
2014-09-25,289904.09375,371300.0,371700.0,351600.0,352600.0,701
2014-09-26,280456.71875,359200.0,369600.0,357600.0,368000.0,429
2014-09-29,281549.8125,360600.0,370800.0,358000.0,370300.0,447
2014-09-30,280378.59375,359100.0,364400.0,353800.0,357500.0,483
2014-10-01,293964.1875,376500.0,379900.0,361400.0,362400.0,693
2014-10-02,294198.46875,376800.0,390800.0,373200.0,377100.0,733
2014-10-03,285375.625,365500.0,373900.0,360800.0,369700.0,550
2014-10-06,286937.15625,367500.0,371100.0,359300.0,362500.0,488
2014-10-07,299195.4375,383200.0,383500.0,369700.0,372800.0,551
2014-10-08,281862.0625,361000.0,389500.0,357500.0,382600.0,778
2014-10-09,295369.65625,378300.0,379900.0,359600.0,362000.0,800
2014-10-10,317465.6875,406600.0,406700.0,378400.0,385000.0,910
2014-10-13,331988.21875,425200.0,426700.0,399400.0,408800.0,740
2014-10-14,332300.625,425600.0,429100.0,409000.0,417100.0,937
2014-10-15,338703.03125,433800.0,463000.0,428400.0,445000.0,967
2014-10-16,345027.3125,441900.0,461500.0,430800.0,460900.0,740
2014-10-17,331597.78125,424700.0,432200.0,411800.0,424600.0,1072
2014-10-20,316684.96875,405600.0,427000.0,404300.0,424800.0,548
2014-10-21,291621.875,373500.0,393300.0,373400.0,390400.0,867
2014-10-22,296306.65625,379500.0,379900.0,368400.0,370200.0,564
2014-10-23,282330.59375,361600.0,369600.0,355700.0,368000.0,777
2014-10-24,275850.125,353300.0,364000.0,352400.0,359800.0,502
2014-10-27,274991.21875,352200.0,359400.0,350400.0,355100.0,399
2014-10-28,262811.0625,336600.0,348100.0,336200.0,347900.0,434
2014-10-29,265621.78125,340200.0,347200.0,337100.0,339900.0,500
2014-10-30,263669.90625,337700.0,346900.0,335600.0,344800.0,489
2014-10-31,252973.15625,324000.0,327300.0,320500.0,321300.0,465
2014-11-03,250552.734375,320900.0,323600.0,318500.0,322400.0,373
2014-11-04,253129.296875,324200.0,330800.0,321800.0,324400.0,405
2014-11-05,252895.15625,323900.0,327600.0,317800.0,318100.0,404
2014-11-06,250708.984375,321100.0,328400.0,320900.0,324500.0,460
2014-11-07,251411.625,322000.0,326900.0,318800.0,319300.0,293
2014-11-10,248678.875,318500.0,324000.0,317300.0,321600.0,387
2014-11-11,246258.484375,315400.0,320900.0,315400.0,318400.0,284
2014-11-12,245009.234375,313800.0,319400.0,312800.0,319400.0,370
2014-11-13,241964.171875,309900.0,314200.0,306300.0,312100.0,658
2014-11-14,239621.796875,306900.0,313100.0,306900.0,310200.0,390
2014-11-17,241886.125,309800.0,314000.0,307000.0,309200.0,293
2014-11-18,236342.53125,302700.0,308800.0,301500.0,308800.0,425
2014-11-19,239387.625,306600.0,310800.0,303600.0,303600.0,475
2014-11-20,236264.53125,302600.0,311400.0,301900.0,310600.0,377
2014-11-21,234780.984375,300700.0,303600.0,293700.0,294600.0,360
2014-11-24,229081.28125,293400.0,299100.0,293400.0,298300.0,436
2014-11-25,228222.40625,292300.0,294600.0,289900.0,292300.0,331
2014-11-26,223693.875,286500.0,292300.0,286100.0,291500.0,470
2014-11-28,220492.703125,282400.0,284800.0,280700.0,284200.0,261
2014-12-01,228144.3125,292200.0,295300.0,283400.0,284800.0,415
2014-12-02,225333.5625,288600.0,293200.0,287200.0,291400.0,319
2014-12-03,224084.328125,287000.0,292500.0,286000.0,287500.0,284
2014-12-04,224630.828125,287700.0,291100.0,284200.0,288000.0,401
2014-12-05,224396.625,287400.0,289300.0,284800.0,286200.0,266
2014-12-08,229471.609375,293900.0,298000.0,285900.0,289700.0,467
2014-12-09,226817.0,290500.0,306900.0,290200.0,304000.0,666
2014-12-10,237826.046875,304600.0,306000.0,290200.0,292300.0,476
2014-12-11,234390.578125,300200.0,302000.0,289200.0,301900.0,700
2014-12-12,241964.171875,309900.0,309900.0,298500.0,308900.0,564
2014-12-15,249459.75,319500.0,322200.0,301600.0,305200.0,925
2014-12-16,261561.859375,335000.0,335000.0,311500.0,325700.0,933
2014-12-17,247976.125,317600.0,335600.0,313700.0,334200.0,913
2014-12-18,229315.484375,293700.0,305600.0,293400.0,302900.0,819
2014-12-19,226426.609375,290000.0,294700.0,286200.0,292300.0,428
2014-12-22,224708.890625,287800.0,291600.0,287300.0,291100.0,308
2014-12-23,226895.078125,290600.0,291700.0,284000.0,284400.0,243
2014-12-24,226348.515625,289900.0,290000.0,286500.0,289100.0,91
2014-12-26,221585.765625,283800.0,287500.0,281800.0,287300.0,150
2014-12-29,221741.9375,284000.0,285100.0,282100.0,284600.0,185
2014-12-30,225958.15625,289400.0,290700.0,284400.0,286500.0,227
2014-12-31,232985.203125,298400.0,299700.0,284700.0,288400.0,317
2015-01-02,234468.59375,300300.0,305400.0,290200.0,294200.0,426
2015-01-05,246024.234375,315100.0,316800.0,304000.0,305100.0,375
2015-01-06,255081.328125,326700.0,331100.0,311300.0,313000.0,553
2015-01-07,245633.859375,314600.0,322800.0,312100.0,320500.0,297
2015-01-08,231267.5,296200.0,307300.0,294500.0,306000.0,463
2015-01-09,235796.015625,302000.0,307100.0,293200.0,293700.0,473
2015-01-12,243213.421875,311500.0,314000.0,299600.0,300100.0,450
2015-01-13,243369.609375,311700.0,319300.0,292800.0,302500.0,755
2015-01-14,247507.6875,317000.0,325200.0,312300.0,321300.0,652
2015-01-15,257189.421875,329400.0,330500.0,311000.0,312800.0,624
2015-01-16,248132.34375,317800.0,332400.0,316400.0,330800.0,504
2015-01-20,242120.328125,310100.0,322600.0,307600.0,311700.0,359
2015-01-21,238294.5,305200.0,316100.0,301100.0,312800.0,518
2015-01-22,225255.453125,288500.0,309900.0,287500.0,301800.0,651
2015-01-23,223928.109375,286800.0,290900.0,284000.0,288400.0,407
2015-01-26,224396.625,287400.0,291800.0,285900.0,287400.0,301
2015-01-27,241729.96875,309600.0,312500.0,300400.0,300700.0,547
2015-01-28,245555.75,314500.0,314700.0,294000.0,294900.0,601
2015-01-29,238606.8125,305600.0,323600.0,303900.0,315300.0,590
2015-01-30,244228.453125,312800.0,313800.0,299300.0,306300.0,503
2015-02-02,237904.078125,304700.0,325200.0,303600.0,310700.0,449
2015-02-03,230720.9375,295500.0,307100.0,295100.0,301600.0,495
2015-02-04,231501.703125,296500.0,301400.0,290700.0,299400.0,464
2015-02-05,225723.953125,289100.0,296400.0,288200.0,294300.0,309
2015-02-06,229627.859375,294100.0,297100.0,285500.0,287200.0,432
2015-02-09,231892.078125,297000.0,298800.0,292700.0,297400.0,286
2015-02-10,220805.015625,282800.0,293300.0,281800.0,291800.0,398
2015-02-11,218462.59375,279800.0,283600.0,277900.0,282100.0,535
2015-02-12,210889.0625,270100.0,275600.0,269800.0,274600.0,519
2015-02-13,205345.515625,263000.0,269200.0,262900.0,268000.0,477
2015-02-17,204798.953125,262300.0,265000.0,261800.0,263200.0,220
2015-02-18,204096.296875,261400.0,264400.0,260900.0,263400.0,215
2015-02-19,200973.125,257400.0,262000.0,256800.0,261800.0,376
2015-02-20,196991.140625,252300.0,260200.0,251700.0,258100.0,285
2015-02-23,196210.40625,251300.0,254200.0,251200.0,252500.0,236
2015-02-24,195741.921875,250700.0,254400.0,249900.0,252300.0,294
2015-02-25,197303.484375,252700.0,254300.0,249100.0,252100.0,298
2015-02-26,194258.421875,248800.0,254000.0,248500.0,251900.0,315
2015-02-27,196756.96875,252000.0,253300.0,248700.0,249200.0,233
2015-03-02,191447.578125,245200.0,250700.0,245000.0,250700.0,295
2015-03-03,194102.21875,248600.0,253300.0,246800.0,247400.0,262
2015-03-04,196210.40625,251300.0,255600.0,250100.0,251100.0,272
2015-03-05,195429.578125,250300.0,253300.0,248100.0,249500.0,275
2015-03-06,202300.46875,259100.0,260600.0,249800.0,251200.0,350
2015-03-09,200426.578125,256700.0,260400.0,254600.0,257300.0,305
2015-03-10,211357.5625,270700.0,270700.0,261800.0,262000.0,572
2015-03-11,215183.34375,275600.0,275700.0,268600.0,269500.0,354
2015-03-12,210732.875,269900.0,276500.0,269000.0,276100.0,421
2015-03-13,213465.609375,273400.0,278400.0,267500.0,270700.0,563
2015-03-16,205345.515625,263000.0,271200.0,262500.0,270300.0,366
2015-03-17,204252.421875,261600.0,266700.0,260400.0,265100.0,243
2015-03-18,197928.09375,253500.0,267700.0,250300.0,263800.0,548
2015-03-19,197225.421875,252600.0,254200.0,250700.0,253000.0,427
2015-03-20,192931.125,247100.0,247800.0,244100.0,246500.0,530
2015-03-23,194570.71875,249200.0,249300.0,246100.0,248100.0,358
2015-03-24,196600.765625,251800.0,252000.0,245800.0,249200.0,278
2015-03-25,210264.484375,269300.0,269500.0,250200.0,250700.0,499
2015-03-26,212450.625,272100.0,278500.0,267400.0,275700.0,596
2015-03-27,209795.984375,268700.0,273300.0,266700.0,271900.0,274
2015-03-30,202378.578125,259200.0,263600.0,258800.0,263600.0,290
2015-03-31,208937.09375,267600.0,267800.0,260100.0,261600.0,294
2015-04-01,212138.328125,271700.0,277000.0,267600.0,267700.0,450
2015-04-02,211669.8125,271100.0,273900.0,268800.0,271100.0,306
2015-04-06,206750.921875,264800.0,277400.0,262400.0,276100.0,355
2015-04-07,207687.890625,266000.0,266000.0,259200.0,265200.0,322
2015-04-08,202768.953125,259700.0,265800.0,258500.0,265700.0,475
2015-04-09,198943.109375,254800.0,262700.0,254500.0,259700.0,326
2015-04-10,196444.625,251600.0,256700.0,251500.0,255100.0,261
2015-04-13,198006.171875,253600.0,254300.0,247300.0,251000.0,506
2015-04-14,199723.890625,255800.0,259900.0,252100.0,253800.0,390
2015-04-15,195976.125,251000.0,254600.0,249300.0,253500.0,393
2015-04-16,196678.828125,251900.0,254000.0,250600.0,252800.0,314
2015-04-17,205657.859375,263400.0,266900.0,257100.0,259200.0,549
2015-04-20,196600.765625,251800.0,260000.0,250500.0,259800.0,360
2015-04-21,194024.171875,248500.0,249500.0,246300.0,247500.0,475
2015-04-22,191057.203125,244700.0,251400.0,243400.0,246700.0,617
2015-04-23,188792.953125,241800.0,247100.0,238500.0,247000.0,736
2015-04-24,181219.375,232100.0,235300.0,231000.0,234300.0,759
2015-04-27,182390.5625,233600.0,235100.0,228000.0,229300.0,455
2015-04-28,183561.71875,235100.0,240900.0,231900.0,233200.0,595
2015-04-29,186919.0625,239400.0,243300.0,234900.0,239000.0,816
2015-04-30,195819.984375,250800.0,254400.0,240600.0,243500.0,798
2015-05-01,187934.0625,240700.0,247900.0,240400.0,247600.0,675
2015-05-04,187153.296875,239700.0,240000.0,235200.0,238400.0,586
2015-05-05,196054.21875,251100.0,251600.0,241100.0,242500.0,725
2015-05-06,200192.359375,256400.0,261500.0,247900.0,250200.0,770
2015-05-07,196522.671875,251700.0,257100.0,249700.0,256600.0,473
2015-05-08,189417.5625,242600.0,245300.0,240800.0,243900.0,578
2015-05-11,191525.65625,245300.0,245700.0,240600.0,242100.0,477
2015-05-12,194258.421875,248800.0,255200.0,244900.0,249800.0,664
2015-05-13,192931.125,247100.0,248200.0,241500.0,245400.0,505
2015-05-14,184498.65625,236300.0,243800.0,235600.0,241000.0,714
2015-05-15,184186.359375,235900.0,237900.0,233400.0,234100.0,360
2015-05-18,182156.328125,233300.0,237800.0,231700.0,237300.0,322
2015-05-19,182702.84375,234000.0,235000.0,231200.0,232400.0,381
2015-05-20,182234.421875,233400.0,237100.0,229300.0,233500.0,384
2015-05-21,179189.359375,229500.0,235700.0,228800.0,234700.0,316
2015-05-22,179892.0,230400.0,230900.0,228000.0,230700.0,337
2015-05-26,186216.375,238500.0,241000.0,231000.0,231900.0,798
2015-05-27,177003.15625,226700.0,237700.0,226100.0,236300.0,981
2015-05-28,178174.375,228200.0,230400.0,226500.0,228200.0,448
2015-05-29,181375.5,232300.0,233900.0,227800.0,229000.0,856
2015-06-01,179735.90625,230200.0,235800.0,228100.0,228700.0,696
2015-06-02,181453.625,232400.0,235900.0,228800.0,232800.0,687
2015-06-03,179892.0,230400.0,231800.0,227500.0,228900.0,627
2015-06-04,183717.890625,235300.0,237500.0,229700.0,234000.0,692
2015-06-05,184967.09375,236900.0,241400.0,234500.0,236400.0,508
2015-06-08,190744.921875,244300.0,245600.0,236900.0,237500.0,429
2015-06-09,191603.734375,245400.0,251000.0,242900.0,246000.0,462
2015-06-10,183952.078125,235600.0,243900.0,233300.0,243100.0,389
2015-06-11,182937.09375,234300.0,235700.0,231200.0,232900.0,443
2015-06-12,187387.578125,240000.0,241100.0,236700.0,238100.0,445
2015-06-15,190042.203125,243400.0,249600.0,242600.0,245500.0,1027
2015-06-16,187387.578125,240000.0,244800.0,238600.0,244700.0,471
2015-06-17,185591.78125,237700.0,242200.0,235500.0,238600.0,556
2015-06-18,178018.171875,228000.0,235600.0,226300.0,235500.0,977
2015-06-19,180516.6875,231200.0,231200.0,226600.0,227000.0,494
2015-06-22,176378.515625,225900.0,227300.0,223600.0,225600.0,441
2015-06-23,175675.828125,225000.0,227900.0,224500.0,224900.0,413
2015-06-24,178408.5625,228500.0,228700.0,223100.0,225800.0,426
2015-06-25,179579.71875,230000.0,231000.0,225200.0,225900.0,550
2015-06-26,182858.984375,234200.0,237000.0,228600.0,230000.0,909
2015-06-29,195741.921875,250700.0,251400.0,238300.0,242400.0,953
2015-06-30,193555.734375,247900.0,250800.0,243900.0,245400.0,869
2015-07-01,189495.640625,242700.0,246000.0,239600.0,241100.0,598
2015-07-02,188949.109375,242000.0,244500.0,239900.0,240400.0,555
2015-07-06,190276.453125,243700.0,248400.0,239900.0,247300.0,689
2015-07-07,188949.109375,242000.0,256700.0,241500.0,243000.0,1036
2015-07-08,199099.234375,255000.0,256200.0,246500.0,247600.0,895
2015-07-09,199489.640625,255500.0,255500.0,243900.0,244500.0,759
2015-07-10,190276.453125,243700.0,247900.0,240700.0,245100.0,683
2015-07-13,180204.359375,230800.0,237200.0,230100.0,237100.0,759
2015-07-14,176612.765625,226200.0,230100.0,224300.0,230000.0,453
2015-07-15,176066.25,225500.0,227400.0,222800.0,224900.0,592
2015-07-16,168726.875,216100.0,221200.0,215800.0,219900.0,816
2015-07-17,161309.453125,206600.0,211600.0,206400.0,210800.0,795
2015-07-20,159435.546875,204200.0,206900.0,201900.0,205300.0,836
2015-07-21,159904.078125,204800.0,206300.0,203000.0,204000.0,599
2015-07-22,164901.046875,211200.0,214100.0,208500.0,214100.0,646
2015-07-23,166931.09375,213800.0,215400.0,208800.0,210700.0,505
2015-07-24,171850.015625,220100.0,221000.0,210000.0,210400.0,685
2015-07-27,175988.140625,225400.0,226800.0,221000.0,224100.0,832
2015-07-28,171381.53125,219500.0,227900.0,218300.0,222300.0,1003
2015-07-29,169273.421875,216800.0,220800.0,215700.0,218300.0,550
2015-07-30,167165.296875,214100.0,222400.0,213000.0,218700.0,720
2015-07-31,167711.84375,214800.0,216200.0,211700.0,212100.0,537
2015-08-03,169039.203125,216500.0,221100.0,212900.0,214700.0,556
2015-08-04,170366.515625,218200.0,220700.0,216000.0,217100.0,608
2015-08-05,166384.53125,213100.0,215100.0,208700.0,214300.0,1017
2015-08-06,174114.28125,223000.0,226000.0,211600.0,212600.0,763
2015-08-07,175129.265625,224300.0,229600.0,222500.0,225000.0,713
2015-08-10,168883.03125,216300.0,219600.0,214800.0,219600.0,440
2015-08-11,175285.4375,224500.0,228300.0,217300.0,219800.0,548
2015-08-12,173645.8125,222400.0,236400.0,221000.0,229300.0,771
2015-08-13,174582.75,223600.0,224900.0,218500.0,221600.0,556
2015-08-14,173567.703125,222300.0,226400.0,221500.0,225100.0,696
2015-08-17,169429.578125,217000.0,225600.0,216700.0,223900.0,577
2015-08-18,171771.90625,220000.0,221000.0,217100.0,217800.0,408
2015-08-19,175051.171875,224200.0,228300.0,218700.0,222200.0,781
2015-08-20,189964.140625,243300.0,243300.0,228600.0,230700.0,922
2015-08-21,214090.296875,274200.0,274200.0,247400.0,253800.0,1908
2015-08-24,239777.96875,307100.0,450000.0,274200.0,357900.0,2464
2015-08-25,242823.109375,311000.0,311700.0,267400.0,273300.0,1535
2015-08-26,205970.140625,263800.0,302700.0,261700.0,283300.0,1781
2015-08-27,190198.375,243600.0,261600.0,243100.0,251600.0,1520
2015-08-28,190510.6875,244000.0,248900.0,241000.0,247400.0,1182
2015-08-31,197537.734375,253000.0,254500.0,243800.0,247800.0,1024
2015-09-01,215886.09375,276500.0,279400.0,260100.0,271600.0,1601
2015-09-02,198084.265625,253700.0,271100.0,253100.0,261400.0,1266
2015-09-03,200895.0625,257300.0,259000.0,245000.0,250000.0,1023
2015-09-04,207531.71875,265800.0,270400.0,261000.0,267100.0,1167
2015-09-08,190042.203125,243400.0,254000.0,242600.0,250800.0,1157
2015-09-09,196678.828125,251900.0,253600.0,234700.0,234800.0,1302
2015-09-10,190432.59375,243900.0,253400.0,238500.0,252600.0,1422
2015-09-11,186919.0625,239400.0,248900.0,239400.0,246900.0,920
2015-09-14,188792.953125,241800.0,244300.0,236600.0,236600.0,545
2015-09-15,181844.03125,232900.0,242400.0,230800.0,239500.0,944
2015-09-16,179111.296875,229400.0,235300.0,228400.0,233000.0,1031
2015-09-17,178486.640625,228600.0,231800.0,218500.0,229800.0,1253
2015-09-18,185982.15625,238200.0,239700.0,230500.0,239200.0,984
2015-09-21,184576.734375,236400.0,242700.0,230400.0,234700.0,1059
2015-09-22,192618.78125,246700.0,253300.0,244700.0,247400.0,767
2015-09-23,192774.90625,246900.0,250200.0,243000.0,245100.0,693
2015-09-24,194102.21875,248600.0,259800.0,246300.0,253500.0,1001
2015-09-25,199411.5625,255400.0,259900.0,240200.0,240600.0,1036
2015-09-28,216822.984375,277700.0,279300.0,258200.0,258700.0,1156
2015-09-29,219399.625,281000.0,287500.0,266600.0,275200.0,1392
2015-09-30,205111.265625,262700.0,272800.0,261200.0,269400.0,1264
2015-10-01,202222.359375,259000.0,271100.0,258500.0,260500.0,941
2015-10-02,191135.296875,244800.0,271500.0,244800.0,269400.0,1239
2015-10-05,182937.09375,234300.0,241000.0,232400.0,240000.0,1153
